Municipio,SANTA CASA DE MISERICÓRDIA - ADAMANTINA,HOSPITAL SÃO CAMILO - ÁGUAS DE LINDÓIA,HOSPITAL DE MISERICÓRDIA - ALTINÓPOLIS,HOSPITAL MUNICIPAL WALDEMAR TEBALDI,SANTA CASA ANNA CINTRA - AMPARO,SANTA CASA DE ANDRADINA,SANTA CASA DE ANGATUBA,HOSPITAL DOUTOR ADEMAR DE BARROS - APIAÍ,SANTA CASA DE MISERICÓRDIA DE ARAÇATUBA,UNIDADE DE RETAGUARDA DO MELHADO,SANTA CASA DE MISERICÓRDIA - ARARAS,UPA DE ASSIS,SANTA CASA DE ATIBAIA,SANTA CASA DE AURIFLAMA,SANTA CASA DE MISERICÓRDIA DE AVARÉ,UNIDADE MISTA DE SAÚDE MONS CID FRANCA SANTOS,IRMANDADE DA SANTA CASA DE MISERICORDIA DE BARIRI,HOSPITAL E MATERNIDADE SAO JOSE BARRA BONITA,PRONTO ATENDIMENTO - BARRA DO TURVO,SANTA CASA DE MISERICÓRDIA DE BARRETOS,UPA - BATATAIS,UPA BELA VISTA (CRIANÇAS DE 0 A 14 ANOS) - OBS. ACIDENTE POR LONÔMIA ATENDIMENTO ADULTOS E CRIANÇAS,PRONTO SOCORRO MUNICIPAL CENTRAL (PACIENTES À PARTIR DE 15 ANOS),UPA DR. MANOEL JOAQUIM DOS REIS,HOSPITAL MUNICIPAL DE BERTIOGA,PRONTO SOCORRO MUNICIPAL - BIRIGUI,SANTA CASA DE MISERICORDIA DE BOCAINA,PRONTO ATENDIMENTO MUNICIPAL DE BORACEIA,HOSPITAL DAS CLÍNICAS DE BOTUCATU – UNESP,HOSPITAL UNIVERSITÁRIO SÃO FRANCISCO,HOSPITAL SANTA TEREZINHA - BROTAS,PRONTO ATENDIMENTO MUNICIPAL ÍTALO SANTUCCI,SANTA CASA DE MISERICÓRDIA SÃO FRANCISCO - BURITAMA,FUSAM  - FUNDAÇÃO DE SAÚDE E ASSISTÊNCIA DO MUNICÍPIO DE CAÇAPAVA,SANTA CASA DE MISERICÓRDIA - CACONDE,PRONTO ATENDIMENTO REYNALDO GUERRA,CS II DR. HOFEZ ZACHARIAS BEHY - CAJURU,COMPLEXO HOSPITALAR. PREF. EDIVALDO ORSI,HOSPITAL DAS CLÍNICAS DA UNICAMP – CCI,PRONTO ATENDIMENTO MUNICIPAL - CAMPOS DO JORDÃO,UNIDADE MISTA - CANANEIA,SANTA CASA DE MISERICÓRDIA - CAPÃO BONITO,SANTA CASA DE MISERICÓRDIA - CAPIVARI,UPA DE CARAGUATATUBA,HOSPITAL SOCIEDADE BENEFICENTE - CASTILHO,HOSP. PADRE ALBINO,ASSOCIAÇÃO HOSPITALAR DE CLEMENTINA (24 HS),PRONTO ATENDIMENTO MUNICIPAL - COLINA,HOSPITAL MUNICIPAL JÚLIO R DE PAULA,HOSPITAL MUNICIPAL DE CONCHAS,HOSPITAL REGIONAL DE COTIA,PRONTO SOCORRO MUNICIPAL DE CRAVINHOS,SANTA CASA DE MISERICÓRDIA - CRUZEIRO,P.S. CENTRAL GUIOMAR FERREIRA ROEBBELEN - CUBATÃO,SANTA CASA MATERNIDADE N.S. CONCEIÇÃO,IRMANDADE DA SANTA CASA DE MISERICORDIA DE DOIS CORREGOS,SANTA CASA DE MISERICÓRDIA - DRACENA,HOSPITAL SANTA LUZIA DE DUARTINA,PRONTO ATENDIMENTO - ELDORADO,PRONTO SOCORRO MUNICIPAL - EMBU DAS ARTES,UNIDADE MISTA DE SAÚDE - EMBU GUAÇU,PRONTO ATENDIMENTO DR. CIRO CORSI,UBS III (PRONTO ATENDIMENTO MUNICIPAL) - EUCLIDES DA CUNHA,SANTA CASA DE MISERICÓRDIA - FARTURA,SANTA CASA DE MISERICÓRDIA - FERNANDÓPOLIS,HOSPITAL DR. OSÍRIS FLORINDO COELHO,SANTA CASA DE MISERICÓRDIA - FRANCA,HOSPITAL ESTADUAL “PROFº CARLOS DA SILVA LACAZ” - CRIANÇAS,HOSPITAL ESTADUAL DR.ALBANO DA FRANCA ROCHA SOBRINHO - ADULTO,SANTA CASA DE GENERAL SALGADO,SANTA CASA DE MISERICÓRDIA DE GUAÍRA,CENTRO DE ATENDIMENTO JOAQUIM RAIMUNDO GOMES,HOSPITAL MATERNIDADE DE GUARÇAÍ,SANTA CASA DE GUARARAPES,UPA III - GUARATINGUETA,HOSP. SANTO AMARO - GUARUJÁ,HOSPITAL MUNICIPAL DA CRIANÇA E DO ADOLESCENTE DE GUARULHOS,HOSPITAL MUNICIPAL DE GUARULHOS,PRONTO ATENDIMENTO DE IACRI,SANTA CASA DE CARIDADE E MATERNIDADE - IBITINGA,HOSPITAL MUNICIPAL - IEPE,PRONTO ATENDIMENTO IGARACU DO TIETE,SANTA CASA DE MISERICÓRDIA - IGARAPAVA,UNIDADE MISTA - IGUAPE,PRONTO ATENDIMENTO VALDIR M SAMPAIO,ASSOCIAÇÃO HOSPITALAR DE ILHA SOLTEIRA,HOSP. MUNICIPAL GOV. MARIO COVAS,HOSP. AUGUSTO DE OLIVEIRA CAMARGO,PRONTO ATENDIMENTO LAURO TAVARES DE LIMA,SANTA CASA DE MISERICÓRDIA - IPUA,HOSPITAL MUNICIPAL - ITABERA,UPA ITANHAÉM,PRONTO SOCORRO CENTRAL - ITAPECERICA DA SERRA,HOSPITAL REGIONAL DE ITAPETININGA,SANTA CASA DE MISERICÓRDIA DE ITAPEVA,HOSPITAL GERAL DE ITAPEVI,HOSPITAL MUNICIPAL DE ITAPIRA,UNIDADE BÁSICA DE SAÚDE DA FAMÍLIA - ITAPIRAPUA PAULISTA,SANTA CASA DE MISERICÓRDIA DE ITÁPOLIS,HOSPITAL SAO JOSE DE ITAPUI,SANTA CASA DE MISERICÓRDIA - ITARARÉ,PRONTO SOCORRO DRº TAMINATO TION,SANTA CASA DE MISERICÓRDIA DE ITATIBA,HOSPITAL SÃO JOSÉ DE  ITIRAPINA,HOSPITAL SANTA CASA - ITU,SANTA CASA DE MISERICÓRDIA - ITUVERAVA,UPA III DR THELMO DE ALMEIDA CRUZ - JACAREÍ,PRONTO ATENDIMENTO - JACUPIRANGA,UNIDADE DE PRONTO ATENDIMENTO (UPA) - JALES,SANTA CASA DE MISERICÓRDIA - JAU,SANTA CASA DE MISERICÓRDIA - JOSE BONIFACIO,HOSPITAL UNIVERSITÁRIO (0 A 18 ANOS),HOSPITAL SÃO VICENTE DE PAULA (ADULTOS),SANTA CASA DE MISERICÓRDIA - JUNQUEIROPOLIS,PRONTO SOCORRO DRº MANOEL PEREZ BAZAN,UNIDADE MISTA DE SAÚDE - JUQUITIBA,CENTRO DE SAÚDE III - LAGOINHA,SANTA CASA DE LARANJAL PAULISTA,SANTA CASA DE MISERICÓRDIA - LEME,UPA DE LENÇÓIS PAULISTA,SANTA CASA DE MISERICÓRDIA - LIMEIRA,IRM. STA CASA DE MIS. DE LINS,PRONTO SOCORRO MUNICIPAL - LORENA,SANTA CASA DE MACAUBAL,HOSPITAL E MATERNIDADE DE MAIRIPORÃ,HOSPITAL DE CLÍNICAS I (ADULTOS),HOSPITAL DE CLÍNICAS II (CRIANÇAS),SANTA CASA DE MISERICÓRDIA - MARTINOPOLIS,HOSPITAL CARLOS FERNANDO MALZONI,PRONTO ATENDIMENTO MUNICIPAL DE MINEIROS DO TIETE,PRONTO ATENDIMENTO MIYOJI KAYO,HOSP. EST. DR. OSWALDO BRANADI FARIA - MIRANDÓPOLIS,PRONTO ATENDIMENTO MUNICIPAL - MIRANTE DO PARANAPANEMA,UNIDADE DE PRONTO ATENDIMENTO - MOCOCA,HOSPITAL LUZIA PINHO DE MELO,SANTA CASA DE MISERICÓRDIA - MOGI GUACU,PRONTO SOCORRO DA SANTA CASA DE MOGI MIRIM,UPA MONGAGUÁ,PRONTO SOCORRO MUNICIPAL DE MONTE ALTO,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE MONTE APRAZÍVEL,CENTRO DE SAÚDE III DR. JOÃO AURICCHO,HOSP. SÃO MARCOS DA SAMA,UNIDADE DE SAÚDE JOÃO RODRIGUES DE PROENÇA,P. S. MUNICIPAL DE NOVA GRANADA,IRMANDADE SANTA CASA DE MISERICÓRDIA - NOVO HORIZONTE,UNIDADE DE PRONTO ATENDIMENTO 24 H WILSON ZANGIROLAMI,CS DE ORINDIÚVA,HOSP. BENEFICENTE SANTO ANTONIO DE ORLÂNDIA,SANTA CASA DE OURINHOS,HOSP. MUNICIPAL JOÃO VELOSO OUROESTE,PRONTO ATENDIMENTO MUNICIPAL - PANORAMA,SANTA CASA DE PARAGUAÇU PAULISTA,UNIDADE DE PRONTO ATENDIMENTO - PARAIBUNA,HOSPITAL MUNICIPAL LEONARDUS VAN MELLIS,HOSPITAL REGIONAL DRº LEOPOLDO BEVILACQUA,SANTA CASA DE MISERICÓRDIA DE PATROCÍNIO PTA.,HOSPITAL MUNICIPAL DE PAULINIA (HMP),SANTA CASA DE MISERICÓRDIA - PEDREGULHO,UNIDADE MISTA - PEDRO DE TOLEDO,SANTA CASA DE MISERICÓRDIA DE PENÁPOLIS,SANTA CASA DE PEREIRA BARRETO,UPA PERUÍBE (PROVISÓRIO),HOSPITAL SANTA CASA - PIEDADE,PRONTO SOCORRO MUNICIPAL - PINDAMONHANGABA,SANTA CASA DE MISERICÓRDIA DE PIRACICABA,UPA VILA CRISTINA,SOCIEDADE DE BENEFICÊNCIA - PIRAJU,SANTA CASA DE PIRAJUÍ,PRONTO ATENDIMENTO MUNICIPAL - PIRAPOZINHO,SANTA CASA DE MISERICÓRDIA - PIRASSUNUNGA,HOSPITAL DONA BALBINA,PS QUIETUDE,SANTA CASA DE MISERICÓRDIA - PRESIDENTE EPITACIO,HOSPITAL UNIVERSITÁRIO (HOSP. REGIONAL),SANTA CASA DE MISERICÓRDIA - PRESIDNTE PRUDENTE,SANTA CASA DE MISERICÓRDIA - PRESIDENTE VENCESLAU,HOSPITAL GERAL PREFEITO MIGUEL MARTIN GUALDA DE PROMISSAO,HOSPITAL E MATERNIDADE,HOSPITAL SÃO JOÃO,HOSPITAL REGIONAL DE REGISTRO,UNIDADE DE PRONTO ATENDIMENTO,HOSP. MUNICIPAL MARIA ROSA CARDOSO,HOSP. CLÍNICAS FMRP - USP,UNIDADE DE URGÊNCIA E EMERGÊNCIA NOSSA SENHORA DE LOURDES,SANTA CASA DE MISERICÓRDIA - RIOLANDIA,HOSPITAL REGIONAL DE PORTO PRIMAVERA,SANTA CASA DE MISERICÓRDIA - SALESOPOLIS,PRONTO SOCORRO ÉDSON MANO,"POSTO DE ATENDIMENTO IMEDIATO ""DR. JOSÉ ZENEDIN",SANTA CASA DE SANTA CRUZ DO RIO PARDO,UNIDADE DE PRONTO ATENDIMENTO (UPA) DE SANTA FÉ DO SUL,UPA- UNIDADE DE PRONTO ATENDIMENTO SANTA ISABEL,SANTA CASA DE SANTA RITA DO PASSA QUATRO,HOSPITAL DE CARIDADE ANITA COSTA,CENTRO DE SAÚDE II - STO. ANT. DO ARACANGUÁ,HOSPITAL GUILHERME ÁLVARO - SANTOS,PRONTO SOCORRO MUNICIPAL - SAO BENTO DO SAPUCAI,HOSPITAL DE URGÊNCIA - S.B. DO CAMPO,IRMANDADE SANTA CASA - SAO CARLOS,SANTA CASA D. CAROLINA MALHEIROS,SANTA CASA DE MISERICÓRDIA - SAO JOAQUIM DA BARRA,UNIDADE MISTA DE SAÚDE DR. ACÁCIO,SANTA CASA DE MISERICÓRDIA - SAO JOSE DO RIO PARDO,HOSPITAL DE BASE DE SAO JOSE DO RIO PRETO,UPA NORTE,UPA JAGUARÉ,DR RUBENS SAVASTANO HOSPITAL REGIONAL DE SAO JOSE DOS CAMPOS,HOSPITAL MUNICIPAL DR JOSÉ DE CARVALHO FLORENCE,UPA SÃO FRANCISCO XAVIER,HOSPITAL DE CLÍNICAS SUL,SANTA CASA DE MISERICÓRDIA - SAO LUIS DO PARAITINGA,HOSPITAL DE SÃO MIGUEL ARCANJO,HOSPITAL VITAL BRAZIL DO INSTITUTO BUTANTAN,HOSPITAL CAMPO LIMPO - PS HOSPITAL MUNICIPAL FERNANDO MAURO PIRES DA ROCHA,HOSPITAL ESTADUAL PROF. LIBERATO JOHN ALPHONSE DI DIO (HOSPITAL GERAL DO GRAJAÚ),HOSPITAL GERAL DE TAIPAS “KÁTIA DE SOUZA RODRIGUES”,HOSPITAL MUNICIPAL DR. CARMINO CARRICCHIO (HOSPITAL DO TATUAPÉ),HOSPITAL MUNICIPAL TIDE SETÚBAL,HOSPITAL MUNICIPAL DE PARELHEIROS,UPA DE SÃO PEDRO (ANEXO À SANTA CASA),PRONTO SOCORRO CENTRAL - SAO SEBASTIAO,HOSPITAL DE CLÍNICAS DE SÃO SEBASTIÃO - COSTA SUL (BOIÇUCANGA),UPA DE SERTÃOZINHO,PRONTO ATENDIMENTO - SETE BARRAS,SANTA CASA DE MISERICÓRDIA - SOCORRO,PRONTO SOCORRO - CONJUNTO HOSPITALAR DE SOROCABA,HOSPITAL ESTADUAL DR. LEANDRO FRANCESCHINI,HOSPITAL MARIA VALLE PEREIRA,SANTA CASA DE TANABI,UPA - UNIDADE DE PRONTO ATENDIMENTO MUNICIPAL - TAQUARITINGA,SANTA CASA DE MISERICÓRDIA - TAQUARITUBA,UPA DE TATUÍ,PRONTO SOCORRO MUNICIPAL DE TAUBATÉ,UNIDADE PRONTO SOCORRO INFANTIL DE TAUBATÉ - HOSPITAL UNIVERSITÁRIO DE TAUBATÉ (HMUT),HOSPITAL REGIONAL DE TEODORO SAMPAIO,HOSPITAL PADRE NICANOR MERINO TORRINHA,SANTA CASA DE MISERICÓRDIA - TUPÃ,SANTA CASA DE MISERICÓRDIA - TUPI PAULISTA,SANTA CASA DE MISERICORDIA - UBATUBA,HOSPITAL SÃO LOURENÇO - URUPÊS,SANTA CASA DE VALPARAÍSO,SANTA CASA DE MISERICÓRDIA - VOTUPORANGA
Cotia,22884.2,9172.45,14448.29,5495.18,7573.68,23550.32,8466.14,15858.95,19558.29,11466.82,7354.85,15022.18,5528.13,23078.3,9220.87,15562.04,13440.71,10557.9,14342.64,17231.22,14241.5,12153.78,11954.03,15758.23,7318.13,19043.07,12446.09,13129.91,8463.7,6256.71,10338.09,10955.7,20778.6,6670.91,13411.92,9446.49,12550.0,4515.17,5048.88,10898.17,11722.63,9213.5,5239.33,10954.78,24254.31,15726.06,19206.06,16266.22,18849.9,6726.67,239.15,11894.35,11036.78,4561.31,12214.24,11890.64,24798.14,12868.51,10263.74,996.46,3119.1,8567.4,26980.48,13996.92,22225.48,4459.9,16030.55,3526.81,3250.76,22161.62,18196.22,11774.82,22777.48,20521.2,9281.23,6178.62,2993.34,3106.57,21408.59,15565.68,19034.03,10215.84,17849.79,9555.32,9939.16,26331.93,14411.74,4333.24,14682.54,16704.12,13472.17,7065.42,1617.01,6509.25,11723.46,954.56,7628.83,18920.27,14867.14,12494.48,13984.28,6488.93,4266.48,9055.05,3517.74,16435.25,5514.29,8826.43,23075.93,11622.42,19002.87,2971.5,3166.14,24865.57,6588.18,2811.88,10906.35,6691.86,7954.32,10136.66,6571.08,15977.89,9959.84,20992.91,3785.41,15946.26,16064.56,20320.72,12818.88,11292.24,5763.81,22346.92,22960.3,11140.86,4766.84,7220.61,6846.99,6013.97,14924.98,19328.33,8717.75,15517.07,12995.2,19998.82,16958.17,18208.47,22001.25,14696.04,13139.37,23866.14,25980.07,16948.83,7279.73,10747.63,9076.81,16519.58,5323.66,17489.68,6180.12,17772.43,25554.25,7488.58,4438.09,8206.45,6666.91,6828.77,12164.87,14252.86,20519.61,8827.65,9482.63,5178.17,23246.1,19699.94,19730.17,21927.62,17080.0,19025.39,7977.88,8005.51,7866.2,13477.18,13710.26,7630.59,23953.83,28275.32,7442.59,5818.67,10517.69,11912.94,24753.42,4796.75,10542.94,21055.08,21287.22,5340.34,11488.96,3326.72,10037.75,9238.61,15408.14,14016.95,11358.91,17807.51,18271.2,18133.52,5894.63,6108.08,10331.92,5754.45,9895.26,8447.75,1656.15,2131.19,3003.46,2185.21,2760.81,3600.81,3947.0,8163.8,12479.72,11272.86,14240.16,8955.22,9108.51,3792.18,5148.5,16924.58,19247.8,14093.61,12322.22,4913.22,7445.6,7515.7,24802.65,10464.37,20534.5,24755.76,14432.56,17745.51,21192.65,20821.44
Nova Campina,23731.21,18023.25,22511.73,13494.22,16968.24,25870.11,6999.17,5067.38,21878.08,16788.96,14484.94,14825.38,15673.2,25398.09,8951.11,26751.67,15690.29,12807.47,13215.32,22591.61,21371.6,14473.57,14273.82,21118.62,19446.48,21362.86,14695.67,15449.69,12302.42,16407.17,15822.82,3937.3,23098.39,17860.55,22262.73,15508.26,21340.17,13074.03,13718.19,22087.8,19204.83,4358.93,11705.77,22144.42,26574.1,21086.45,21525.85,21626.61,24210.29,11226.07,12943.37,19024.45,22226.42,16689.65,23403.88,14286.61,24601.34,14626.36,14092.2,13508.59,15428.59,17418.2,26783.69,7763.78,27585.87,15649.54,23160.65,14516.16,14735.04,25833.61,24273.93,4387.51,25097.27,22840.99,20470.87,18306.96,14182.98,14296.21,21287.86,17815.26,18837.23,12465.42,24979.88,17978.65,18362.48,28651.72,25601.38,12006.57,9671.44,23834.21,3361.53,18024.49,13926.49,7161.42,1430.37,12233.27,16479.63,8293.91,18951.88,14744.06,3529.11,16116.28,14139.96,15203.36,11191.07,23565.35,16703.92,15588.45,27920.14,13872.0,21322.66,13298.71,13322.61,24668.78,13943.57,15121.37,22095.99,11035.49,15084.42,12456.45,13789.54,18297.68,21149.47,24448.72,15269.68,16231.55,16253.76,20123.92,18179.27,13541.82,14752.86,24666.71,22763.51,19991.66,15956.48,16071.41,15697.79,18142.31,20285.37,23857.37,19907.38,22647.16,92.33,25359.21,19388.28,23568.85,27361.64,21826.14,11962.59,29226.53,25783.27,16752.04,18469.37,7555.42,16559.01,23649.68,13974.24,24619.78,15807.47,20092.22,27938.02,17115.94,11129.45,19396.08,11818.99,11805.68,9219.69,16572.65,20322.81,15957.75,16612.72,17306.51,23049.3,19503.14,19533.38,21730.83,19399.79,18828.59,15488.18,15515.81,15376.5,2569.76,20694.15,13711.76,29314.22,28078.52,18632.22,13006.94,17698.88,11860.54,29597.63,15986.39,17673.04,20858.29,23607.01,17468.69,22678.6,15108.11,16186.06,18089.42,22538.24,25206.59,20209.71,23167.9,23631.58,23493.9,17084.27,17297.71,21521.56,16944.08,21084.9,6767.94,13485.94,13875.89,14664.56,13669.48,13950.45,14790.45,15821.38,13742.58,23669.36,22462.49,21119.82,16078.09,18914.54,9782.9,13799.07,22284.96,24608.18,19454.0,5857.39,8592.11,18635.23,18705.33,24605.85,15107.5,20816.8,24558.96,25622.2,21463.55,23512.44,26181.83
Aparecida,30211.83,12731.08,19046.43,10846.74,11190.2,30877.95,15793.78,23186.59,26885.93,16818.38,12706.41,22349.82,6985.68,28549.98,16548.51,6647.85,18938.63,17777.12,22081.97,22582.78,19593.06,19481.42,19281.67,21109.79,9760.91,26370.71,18024.19,19465.17,15791.34,7952.94,15689.65,18283.33,28106.23,2618.2,17522.39,17185.81,17148.15,10546.13,9647.03,5416.85,19461.95,16541.14,12535.58,8732.64,31581.95,21077.62,26533.7,21617.78,24201.46,14054.31,9337.85,17245.91,2122.59,10013.72,3300.05,17412.44,32125.77,20196.15,18003.06,8938.43,10858.43,13165.54,34308.12,21324.56,27577.04,6829.24,21382.11,9680.62,9443.93,27513.18,23547.78,19102.45,30105.12,27848.84,367.04,11705.49,6722.21,6694.11,28736.23,21001.85,26361.67,17543.48,23201.34,17294.64,17678.48,32389.04,12189.6,10891.67,22421.87,22055.68,20799.81,12595.01,9356.33,13836.88,19051.1,8697.81,12226.98,26247.91,20218.7,18537.77,21311.92,14228.25,8517.35,14406.61,10845.38,21786.81,4279.67,16565.76,28427.49,17608.77,26012.61,9031.91,9226.54,32193.21,14327.51,10551.2,4212.36,14019.5,13305.88,17464.3,11922.64,23305.53,1045.65,26344.47,8038.59,23273.89,23392.2,27648.36,18170.44,17932.72,13503.13,29674.56,30287.94,15739.01,6231.81,11818.76,11445.13,11543.56,20276.54,24679.88,4546.34,20868.62,20322.83,25350.38,22309.72,23560.03,27352.81,20047.6,20467.01,29217.7,33307.71,24276.47,5057.58,18075.27,16816.13,21871.14,10453.8,22841.24,13919.44,25100.07,30905.81,13981.12,12862.21,1721.79,12449.88,12680.46,19492.51,21580.5,27847.25,14179.21,14834.19,10707.76,30573.74,27027.57,27057.81,29255.26,24407.63,26353.03,15717.21,15744.83,15605.52,20804.82,19061.82,12982.15,29305.39,35602.96,6172.16,11513.6,15115.84,19240.58,30104.98,5505.17,15894.5,28382.72,28614.86,10788.54,6007.64,8263.63,15389.31,13836.76,20759.7,5102.76,15957.06,23159.07,23622.75,23485.08,3892.06,3309.87,6160.52,3803.56,5063.71,15775.38,8309.65,8699.6,9488.27,8129.34,7091.98,6673.21,10645.09,13946.77,10257.58,12737.82,19591.71,16694.55,10944.85,11119.82,10500.05,22276.13,24599.36,19445.17,19649.85,12240.86,2059.5,1990.45,32130.29,16247.33,27862.14,32083.4,9601.01,23097.07,28520.29,26173.0
Ribeirão Pires,25977.69,10998.71,16274.55,7321.44,9399.95,26643.81,11559.63,18952.44,22651.79,13293.08,9181.11,18115.68,5525.19,25024.69,12314.37,13926.16,15413.34,13651.39,16720.36,19057.49,16067.76,15247.28,15047.53,17584.49,6190.24,22136.57,14498.9,15939.88,11557.2,6253.77,12164.36,14049.19,23872.09,5142.31,15238.19,11824.2,14376.27,6341.44,6875.14,9170.47,14100.34,12307.0,8332.83,9227.09,27347.81,17552.32,22299.56,18092.48,20676.17,9820.17,4343.15,13720.62,9400.91,3358.96,10578.36,13716.91,27891.63,15962.01,12641.45,3548.65,5068.11,10393.66,30073.98,17090.42,24051.75,2383.88,17856.82,5447.71,5209.79,23987.88,20022.48,14868.31,25870.98,23614.7,7645.35,5050.72,3058.24,3171.47,24502.09,17476.56,22127.53,13309.34,19676.05,11933.03,12316.87,28863.74,12684.05,6657.53,17060.26,18530.38,16565.67,6126.23,3994.72,9602.74,14816.96,4463.67,9455.09,22013.77,16693.4,15012.47,17077.78,8023.01,6092.74,10881.32,6611.23,18261.51,3985.68,11204.15,24902.19,14083.48,22096.37,4797.77,4992.4,27959.07,8965.89,5189.59,9178.66,9785.36,9780.59,13230.16,8397.35,19071.39,8323.96,22819.17,4163.96,19039.75,19158.05,23414.21,14645.15,14028.5,8141.52,25440.42,26053.8,12967.12,3039.15,9046.87,8673.25,5074.78,16751.25,21154.59,7189.14,17343.33,16088.69,21825.08,18784.43,20034.73,23827.52,16522.31,16232.87,25692.4,29073.56,20042.33,5552.04,13841.13,11454.52,18345.85,7149.92,19315.95,8313.27,20865.93,27380.52,7512.34,8248.93,6570.57,8493.18,8723.76,15258.37,17346.36,23613.11,10653.91,11308.89,4238.98,26339.6,22793.43,22823.67,25021.12,20173.49,22118.89,10355.59,10383.22,10243.91,16570.68,15536.53,9456.86,25780.1,31368.82,5714.89,7644.94,12343.96,15006.44,26579.68,3476.17,12369.2,24148.58,24380.72,4133.77,9761.27,1835.66,11864.01,11064.88,17234.4,12381.07,13185.17,19633.77,20097.46,19959.78,4366.03,4579.47,8803.32,4225.84,8167.57,11541.24,3836.78,3731.91,3264.56,3895.2,2466.61,2302.76,4455.61,9990.07,10752.03,9318.41,16066.42,11332.93,9245.68,6885.67,6974.76,18750.84,21074.06,15919.87,15415.71,8006.71,5809.72,5879.82,27896.14,12290.63,23628.0,27849.26,12704.87,19571.77,24286.15,22647.71
Quintana,4966.49,20386.07,16560.36,16904.87,20197.31,11021.46,16036.15,23265.85,7255.9,12645.11,16198.38,5804.64,20595.0,10477.96,11830.06,32786.78,11119.65,10923.2,31413.79,14937.7,15420.23,7328.15,7411.1,13464.71,25481.58,6919.68,10898.76,9909.98,11425.96,21332.42,12025.92,17755.17,8636.91,23895.66,22199.47,27491.92,16561.65,18544.0,18173.64,28122.91,29768.05,19619.62,17415.4,28179.53,11725.46,11682.33,5139.3,13972.7,16556.38,14439.43,18978.47,14930.68,28261.53,22724.76,29438.98,11343.67,8060.1,6458.51,28309.17,19543.7,21463.7,19582.29,13987.46,12666.89,14015.32,21684.64,17209.28,20636.14,20770.14,10913.47,16620.03,21823.43,10248.63,7992.35,26505.97,24342.07,20218.08,20331.32,2525.94,9977.67,8001.42,11151.0,18813.29,27899.91,28283.75,13803.08,31636.48,18140.51,27869.91,17667.63,16053.98,25228.87,19961.6,16915.36,18106.68,18268.38,18842.46,23732.99,9576.04,10010.96,17599.0,24833.52,19499.06,13113.73,17325.01,17398.76,22739.03,26871.86,13000.0,10037.87,8595.92,19432.65,19456.55,7514.23,24478.7,21156.47,28131.1,16026.58,16418.22,9501.75,16262.58,5704.44,27184.58,10880.17,21304.79,3166.75,3024.18,5626.2,11627.84,10814.97,24108.4,9624.81,9967.28,18884.73,21991.58,18235.51,17843.95,24177.42,11873.12,10967.95,25942.49,16142.56,19193.36,13488.88,8949.48,13624.89,16282.6,15659.55,7492.07,14694.18,10402.81,3744.54,24504.47,14712.64,27122.23,17698.31,17939.54,18668.41,24524.71,5771.32,13089.38,25833.18,19231.83,25431.19,15986.79,15959.89,10667.89,5983.65,7526.58,16000.13,16376.97,23341.62,10253.08,6706.91,6737.15,8934.6,6711.63,5200.38,26023.31,26050.94,25911.62,20121.53,13757.57,14987.13,16575.38,15282.29,24667.33,16831.3,17499.97,8256.51,14677.49,22021.5,17494.14,8062.06,8686.88,23503.79,28220.25,21143.21,14128.89,19613.63,16371.65,31241.69,19969.39,10860.73,11445.73,11462.58,23119.37,23332.82,27556.66,22979.19,27120.01,19273.08,19521.05,19911.0,20699.67,19704.59,19985.55,20825.56,21856.48,14159.66,29704.47,28497.6,13377.03,26613.21,21277.36,17489.44,17396.58,12931.13,11890.87,10817.4,13697.61,15237.02,24670.34,24740.44,11809.62,12655.39,1651.85,8845.52,31657.3,11024.75,8354.98,12678.19
